(1, 'Семёнова Ч.Э.', 'Павлов Л.Р.')
(1218, 'Соловьёв Ц.П.', 'Кузнецов Д.С.')
(1219, 'Алексеева В.Ш.', 'Николаев Т.Б.')
(1220, 'Васильева К.И.', 'Богданова Б.В.')
(1221, 'Николаева Щ.Э.', 'Смирнов С.Щ.')
(1222, 'Васильева К.И.', 'Соколов З.Ю.')
(1223, 'Соловьёв Ц.П.', 'Николаева Р.Ц.')
(1224, 'Николаева Ц.Ф.', 'Соколов У.Ф.')
(1225, 'Павлов Ю.Ю.', 'Павлова М.З.')
(1226, 'Лебедев Ч.Ж.', 'Степанова Э.Р.')
(1227, 'Егоров Л.Б.', 'Михайлова Э.С.')
(1229, 'Павлов Ю.Ю.', 'Алексеева Д.З.')
(1230, 'Егоров Л.Б.', 'Васильева М.Ц.')
(1231, 'Николаева Щ.Э.', 'Кузнецов Т.Д.')
(1232, 'Васильева К.И.', 'Богданова Б.В.')
(1233, 'Семёнова Ч.Э.', 'Григорьева У.Т.')
(1235, 'Алексеев Х.В.', 'Андреев Ж.С.')
(1236, 'Павлов Ю.Ю.', 'Соколова Ч.Б.')
(1237, 'Соловьёв Ц.П.', 'Петрова Ч.З.')
(1238, 'Алексеев Х.В.', 'Фёдоров Щ.Б.')
(1239, 'Дмитриев Л.В.', 'Яковлева Л.П.')
(1240, 'Алексеев Х.В.', 'Соколов З.Ю.')
(1241, 'Александров Щ.Ю.', 'Васильев Н.Ю.')
(1242, 'Егоров Л.Б.', 'Петрова З.В.')
(1243, 'Яковлев Ю.А.', 'Александрова Ю.Б.')
(1244, 'Григорьева Б.С.', 'Попов К.А.')
(1245, 'Павлов Ю.Ю.', 'Степанова Г.И.')
(1246, 'Соловьёв Ц.П.', 'Егоров Д.Е.')
(1247, 'Александров Щ.Ю.', 'Попова Ц.Ж.')
(1248, 'Васильева К.И.', 'Кузнецов Д.С.')
(1249, 'Николаева Щ.Э.', 'Григорьева У.Т.')
(1250, 'Алексеев Х.В.', 'Николаева Д.В.')
(1252, 'Дмитриев Л.В.', 'Смирнов Т.Т.')
(1253, 'Александрова П.П.', 'Михайлов Ф.И.')
(1255, 'Яковлев Щ.Р.', 'Степанов Л.З.')
(1256, 'Васильева К.И.', 'Степанова Э.Р.')
(1257, 'Соловьёв Ц.П.', 'Александров У.Х.')
(1259, 'Николаева Щ.Э.', 'Дмитриева Л.Ч.')
(1260, 'Николаева Ц.Ф.', 'Степанова Э.Р.')
(1261, 'Александрова П.П.', 'Петрова Ч.З.')
(1262, 'Григорьева Б.С.', 'Смирнова Ю.Ч.')
(1263, 'Алексеев Х.В.', 'Николаев Т.Б.')
(1264, 'Николаева Щ.Э.', 'Андреева Э.П.')
(1265, 'Лебедев Ч.Ж.', 'Смирнов З.Ц.')
(1266, 'Александрова П.П.', 'Иванова Л.Э.')
(1268, 'Яковлев Щ.Р.', 'Павлов Я.Т.')
(1270, 'Семёнова Ч.Э.', 'Андреева Ц.В.')
(1271, 'Александрова П.П.', 'Григорьева Я.Г.')
(1272, 'Степанова Д.К.', 'Лебедев Ю.Н.')
(1273, 'Егоров Л.Б.', 'Андреева Ц.В.')
(1274, 'Дмитриев Л.В.', 'Иванова Ж.У.')
(1275, 'Александрова П.П.', 'Кузнецова Ч.Х.')
(1276, 'Степанова Д.К.', 'Павлов Л.Р.')
(1277, 'Яковлев Ю.А.', 'Соколов А.Д.')
(1278, 'Александрова П.П.', 'Григорьев Л.Ж.')
(1280, 'Григорьева Б.С.', 'Егоров З.И.')
(1282, 'Степанова Х.Р.', 'Смирнов Т.Т.')
(1283, 'Павлов Ю.Ю.', 'Смирнов А.Я.')
(1284, 'Николаева Щ.Э.', 'Егоров З.И.')
(1286, 'Александрова П.П.', 'Никитина Ч.Ф.')
(1287, 'Семёнова Ч.Э.', 'Семёнов У.А.')
(1288, 'Степанова Д.К.', 'Николаева Д.В.')
(1289, 'Николаева Щ.Э.', 'Степанова Э.Р.')
(1290, 'Алексеев Х.В.', 'Кузнецов Д.С.')
(1291, 'Александров Щ.Ю.', 'Соколова Щ.А.')
(1292, 'Егорова Я.У.', 'Александров Э.А.')
(1293, 'Семёнова Ч.Э.', 'Петрова З.В.')
(1295, 'Степанова Х.Р.', 'Смирнов С.Щ.')
(1296, 'Егорова Я.У.', 'Кузнецова И.Т.')
(1297, 'Николаева Ц.Ф.', 'Александров У.Х.')
(1298, 'Николаева Щ.Э.', 'Соловьёва П.З.')
(1299, 'Николаева Щ.Э.', 'Смирнов Т.Т.')
(1300, 'Степанова Д.К.', 'Григорьева Э.Ж.')
(1301, 'Александрова П.П.', 'Богданова И.Ж.')
(1302, 'Лебедев Ч.Ж.', 'Дмитриева Л.Ч.')
(1303, 'Васильева К.И.', 'Волков Ж.Б.')
(1304, 'Яковлев Ю.А.', 'Григорьева У.Т.')
(1305, 'Александрова П.П.', 'Соколова Ч.Б.')
(1306, 'Яковлев Ю.А.', 'Васильев Н.Ю.')
(1307, 'Яковлев Щ.Р.', 'Павлова М.З.')
(1308, 'Алексеев Х.В.', 'Соколов Р.Ш.')
(1309, 'Григорьева Б.С.', 'Григорьева З.В.')
(1310, 'Васильева К.И.', 'Васильев Е.З.')
(1311, 'Семёнова Ч.Э.', 'Семёнов У.А.')
(1312, 'Григорьева Б.С.', 'Степанова Г.И.')
(1313, 'Григорьева Б.С.', 'Петрова Ч.З.')
(1315, 'Степанова Х.Р.', 'Богданова И.Ж.')
(1316, 'Егорова Я.У.', 'Смирнов Т.Т.')
(1317, 'Григорьева Б.С.', 'Григорьева Э.Ж.')
(1320, 'Дмитриев Л.В.', 'Александрова Ю.Б.')
(1321, 'Егорова Я.У.', 'Петрова З.В.')
(1322, 'Александров Щ.Ю.', 'Васильев Н.Ю.')
(1323, 'Павлов Ю.Ю.', 'Семёнова Ш.И.')
(1324, 'Николаева Ц.Ф.', 'Лебедев П.У.')
(1325, 'Егорова Я.У.', 'Лебедев П.Д.')
(1326, 'Степанова Д.К.', 'Александрова Ю.Б.')
(1327, 'Павлов Ю.Ю.', 'Соколов З.Ю.')
(1328, 'Степанова Д.К.', 'Васильев Е.У.')
(1329, 'Николаева Ц.Ф.', 'Александров А.К.')
(1331, 'Соловьёв Ц.П.', 'Григорьева Я.Г.')
(1332, 'Алексеева В.Ш.', 'Смирнов Т.Т.')
(1333, 'Яковлев Щ.Р.', 'Смирнов Т.Т.')
(1334, 'Алексеев Х.В.', 'Григорьев Л.Ж.')
(1335, 'Алексеев Х.В.', 'Соловьёв Т.Т.')
(1336, 'Семёнова Ч.Э.', 'Егоров З.И.')
(1337, 'Михайлова Р.А.', 'Михайлова Е.Б.')
(1338, 'Яковлев Ю.А.', 'Александров А.К.')
(1339, 'Николаева Ц.Ф.', 'Михайлова Э.С.')
(1340, 'Соловьёв Ц.П.', 'Соловьёва П.З.')
(1341, 'Николаева Ц.Ф.', 'Николаев Ш.А.')
(1342, 'Николаева Щ.Э.', 'Яковлев Н.К.')
(1343, 'Александрова П.П.', 'Андреева Э.П.')
(1344, 'Степанова Д.К.', 'Васильев Е.З.')
(1345, 'Алексеева В.Ш.', 'Степанова Г.И.')
(1346, 'Дмитриев Л.В.', 'Васильев Е.У.')
(1347, 'Михайлова Р.А.', 'Алексеева С.Ю.')
(1348, 'Степанова Х.Р.', 'Алексеева Д.З.')
(1350, 'Лебедев Ч.Ж.', 'Андреев Ж.С.')
(1351, 'Михайлова Р.А.', 'Егорова Т.Ф.')
(1352, 'Григорьева Б.С.', 'Кузнецова Ч.Х.')
(1353, 'Александрова П.П.', 'Лебедев П.Д.')
(1355, 'Семёнова Ч.Э.', 'Григорьева У.Т.')
(1357, 'Яковлев Ю.А.', 'Соколова Е.У.')
(1358, 'Александров Щ.Ю.', 'Лебедев П.У.')
(1359, 'Егоров Л.Б.', 'Смирнов А.Я.')
(1360, 'Егоров Л.Б.', 'Степанов О.К.')
(1361, 'Яковлев Щ.Р.', 'Никитина Н.К.')
(1362, 'Егоров Л.Б.', 'Яковлева Л.П.')
(1363, 'Яковлев Щ.Р.', 'Павлов Л.Р.')
(1364, 'Алексеев Х.В.', 'Андреева Э.П.')
(1365, 'Алексеева В.Ш.', 'Егоров З.И.')
(1366, 'Павлов Ю.Ю.', 'Степанова Э.Р.')
(1367, 'Семёнова Ч.Э.', 'Петрова Ч.З.')
(1368, 'Яковлев Щ.Р.', 'Лебедев Х.Е.')
(1369, 'Яковлев Ю.А.', 'Соколов З.Ю.')
(1370, 'Алексеев Х.В.', 'Павлов Я.Т.')
(1372, 'Алексеев Х.В.', 'Петрова З.В.')
(1373, 'Васильева К.И.', 'Кузнецова Ч.Х.')
(1374, 'Павлов Ю.Ю.', 'Соколова Ч.Б.')
(1375, 'Егоров Л.Б.', 'Попова Ц.Ж.')
(1378, 'Степанова Д.К.', 'Алексеева К.Ч.')
(1379, 'Павлов Ю.Ю.', 'Лебедева У.Л.')
(1380, 'Егорова Я.У.', 'Смирнов О.Я.')
(1381, 'Васильева К.И.', 'Соколов Ш.М.')
(1382, 'Яковлев Щ.Р.', 'Александров У.Х.')
(1383, 'Соловьёв Ц.П.', 'Соколова Ч.Б.')
(1385, 'Николаева Ц.Ф.', 'Степанов Ж.Я.')
(1386, 'Николаева Ц.Ф.', 'Михайлова Е.Б.')
(1387, 'Павлов Ю.Ю.', 'Дмитриев Щ.В.')
(1388, 'Николаева Ц.Ф.', 'Егоров Д.Е.')
(1389, 'Дмитриев Л.В.', 'Павлов Я.Т.')
(1390, 'Семёнова Ч.Э.', 'Семёнов У.А.')
(1392, 'Степанова Д.К.', 'Павлов Д.Х.')
(1393, 'Лебедев Ч.Ж.', 'Кузнецов Д.С.')
(1394, 'Степанова Д.К.', 'Семёнова Ш.И.')
(1395, 'Дмитриев Л.В.', 'Егоров Д.Е.')
(1396, 'Семёнова Ч.Э.', 'Николаев Ш.А.')
(1397, 'Дмитриев Л.В.', 'Алексеева С.Ю.')
(1398, 'Дмитриев Л.В.', 'Лебедева У.Л.')
(1399, 'Степанова Х.Р.', 'Лебедев П.У.')
(1400, 'Егорова Я.У.', 'Фёдоров Щ.Б.')
(1401, 'Егорова Я.У.', 'Степанов Ж.Я.')
(1402, 'Степанова Х.Р.', 'Михайлова Э.С.')
(1403, 'Егорова Я.У.', 'Алексеева К.Ч.')
(1404, 'Яковлев Ю.А.', 'Николаев Т.Б.')
(1405, 'Алексеева В.Ш.', 'Соколов У.Ф.')
(1406, 'Лебедев Ч.Ж.', 'Степанова Э.Р.')
(1407, 'Яковлев Ю.А.', 'Никитина Н.К.')
(1408, 'Егоров Л.Б.', 'Алексеева С.Ю.')
(1409, 'Алексеева В.Ш.', 'Александрова Ю.Б.')
(1410, 'Степанова Д.К.', 'Соколов З.Ю.')
(1412, 'Степанова Д.К.', 'Андреев И.С.')
(1413, 'Степанова Х.Р.', 'Соловьёв Т.Т.')
(1414, 'Дмитриев Л.В.', 'Яковлев Н.К.')
(1415, 'Михайлова Р.А.', 'Григорьева З.В.')
(1416, 'Яковлев Ю.А.', 'Иванова Л.Э.')
(1417, 'Степанова Х.Р.', 'Андреева Э.П.')
(1418, 'Дмитриев Л.В.', 'Соколов З.Ю.')
(1419, 'Васильева К.И.', 'Алексеева К.Ч.')
(1420, 'Дмитриев Л.В.', 'Александров У.Х.')
(1421, 'Николаева Ц.Ф.', 'Яковлев Н.К.')
(1422, 'Николаева Щ.Э.', 'Николаев Т.Б.')
(1423, 'Яковлев Ю.А.', 'Лебедева У.Л.')
(1424, 'Николаева Ц.Ф.', 'Попова Ц.Ж.')
(1425, 'Александрова П.П.', 'Егоров З.И.')
(1426, 'Алексеева В.Ш.', 'Семёнов У.А.')
(1427, 'Лебедев Ч.Ж.', 'Павлов Д.Х.')
(1428, 'Яковлев Щ.Р.', 'Николаева Р.Ц.')
(1431, 'Егорова Я.У.', 'Кузнецов Т.Д.')
(1432, 'Алексеев Х.В.', 'Богданова И.Ж.')
(1433, 'Дмитриев Л.В.', 'Соколова Ч.Б.')
(1434, 'Николаева Щ.Э.', 'Лебедев Ю.Н.')
(1435, 'Семёнова Ч.Э.', 'Михайлов Ф.И.')
(1436, 'Яковлев Ю.А.', 'Кузнецова И.Т.')
(1437, 'Алексеев Х.В.', 'Александров А.К.')
(1438, 'Степанова Х.Р.', 'Богданова И.Ж.')
(1439, 'Егоров Л.Б.', 'Лебедев Х.Е.')
(1440, 'Александрова П.П.', 'Смирнов О.Я.')
(1441, 'Николаева Щ.Э.', 'Волкова Ф.Ш.')
(1442, 'Егоров Л.Б.', 'Иванов В.Р.')
(1447, 'Дмитриев Л.В.', 'Андреев И.С.')
(1448, 'Степанова Д.К.', 'Кузнецова И.Т.')
(1449, 'Яковлев Ю.А.', 'Лебедев П.Д.')
(1450, 'Павлов Ю.Ю.', 'Семёнова Ш.И.')
(1452, 'Семёнова Ч.Э.', 'Павлов Я.Т.')
(1453, 'Александрова П.П.', 'Лебедев Ю.Н.')
(1454, 'Егоров Л.Б.', 'Соловьёв Т.Т.')
(1455, 'Васильева К.И.', 'Соколов Р.Ш.')
(1456, 'Александрова П.П.', 'Григорьева У.Т.')
(1457, 'Николаева Ц.Ф.', 'Соколов Р.Ш.')
(1458, 'Соловьёв Ц.П.', 'Николаев Л.И.')
(1459, 'Степанова Х.Р.', 'Михайлова Э.С.')
(1460, 'Степанова Х.Р.', 'Дмитриев Щ.В.')
(1461, 'Соловьёв Ц.П.', 'Алексеева К.Ч.')
(1462, 'Александрова П.П.', 'Кузнецова П.Я.')
(1463, 'Семёнова Ч.Э.', 'Соколов З.Ю.')
(1464, 'Александров Щ.Ю.', 'Петрова З.В.')
(1465, 'Соловьёв Ц.П.', 'Попова Ц.Ж.')
(1466, 'Егоров Л.Б.', 'Васильев Е.У.')
(1467, 'Степанова Х.Р.', 'Алексеева Д.З.')
(1468, 'Семёнова Ч.Э.', 'Дмитриева Л.Ч.')
(1469, 'Соловьёв Ц.П.', 'Степанов Ж.Я.')
(1471, 'Соловьёв Ц.П.', 'Соколов А.Д.')
(1473, 'Лебедев Ч.Ж.', 'Соколов У.Ф.')
(1474, 'Александрова П.П.', 'Степанова Э.Р.')
(1475, 'Васильева К.И.', 'Смирнов С.Щ.')
(1476, 'Яковлев Ю.А.', 'Васильев Н.Ю.')
(1477, 'Павлов Ю.Ю.', 'Андреев Ж.С.')
(1478, 'Александров Щ.Ю.', 'Егоров Д.Е.')
(1479, 'Дмитриев Л.В.', 'Соколов Р.Ш.')
(1480, 'Алексеев Х.В.', 'Соколова Ф.Х.')
(1481, 'Алексеев Х.В.', 'Павлов Д.Х.')
(1482, 'Соловьёв Ц.П.', 'Дмитриева Ф.Ш.')
(1483, 'Степанова Д.К.', 'Лебедев Х.Е.')
(1484, 'Павлов Ю.Ю.', 'Михайлов Ф.И.')
(1486, 'Степанова Х.Р.', 'Александров Э.А.')
(1489, 'Васильева К.И.', 'Андреев Ж.С.')
(1490, 'Алексеев Х.В.', 'Петрова З.В.')
(1491, 'Семёнова Ч.Э.', 'Волков Ж.Б.')
(1493, 'Васильева К.И.', 'Кузнецова И.Т.')
(1494, 'Егорова Я.У.', 'Степанова Э.Р.')
(1495, 'Алексеева В.Ш.', 'Андреева Ц.В.')
(1496, 'Егорова Я.У.', 'Семёнов Л.И.')
(1497, 'Яковлев Ю.А.', 'Смирнов Т.Т.')
(1498, 'Яковлев Щ.Р.', 'Дмитриева Л.Ч.')
(1499, 'Степанова Д.К.', 'Лебедева У.Л.')
(1500, 'Лебедев Ч.Ж.', 'Михайлова Е.Б.')
(1502, 'Николаева Щ.Э.', 'Николаев Ш.А.')
(1503, 'Дмитриев Л.В.', 'Кузнецова Ч.Х.')
(1505, 'Егорова Я.У.', 'Степанов Л.З.')
(1506, 'Николаева Щ.Э.', 'Кузнецов Т.Д.')
(1508, 'Семёнова Ч.Э.', 'Егоров З.И.')
(1509, 'Николаева Щ.Э.', 'Петрова З.В.')
(1510, 'Алексеев Х.В.', 'Васильев Е.У.')
(1511, 'Николаева Ц.Ф.', 'Лебедев Х.Е.')
(1512, 'Павлов Ю.Ю.', 'Богданова И.Ж.')
(1513, 'Степанова Д.К.', 'Смирнов Т.Т.')
(1514, 'Яковлев Ю.А.', 'Попов К.А.')
(1515, 'Александров Щ.Ю.', 'Кузнецов Д.С.')
(1516, 'Александрова П.П.', 'Николаева Д.В.')
(1517, 'Алексеев Х.В.', 'Соколова Щ.А.')
(1518, 'Александров Щ.Ю.', 'Андреев Ж.С.')
(1519, 'Дмитриев Л.В.', 'Егоров Д.Е.')
(1520, 'Александров Щ.Ю.', 'Семёнов Л.И.')
(1521, 'Дмитриев Л.В.', 'Соколова Е.У.')
(1522, 'Степанова Х.Р.', 'Яковлев Е.Д.')
(1523, 'Степанова Д.К.', 'Смирнов З.Ц.')
(1524, 'Степанова Х.Р.', 'Кузнецов Д.С.')
(1525, 'Дмитриев Л.В.', 'Соловьёв Т.Т.')
(1526, 'Михайлова Р.А.', 'Иванова Ж.У.')
(1528, 'Михайлова Р.А.', 'Лебедев П.Д.')
(1531, 'Александрова П.П.', 'Богданова Б.В.')
(1532, 'Семёнова Ч.Э.', 'Степанов Л.З.')
(1535, 'Степанова Х.Р.', 'Соколова Ч.Б.')
(1537, 'Григорьева Б.С.', 'Соколова Щ.А.')
(1538, 'Яковлев Ю.А.', 'Николаев Т.Б.')
(1539, 'Алексеева В.Ш.', 'Лебедев П.Д.')
(1540, 'Александров Щ.Ю.', 'Никитина Ч.Ф.')
(1541, 'Дмитриев Л.В.', 'Григорьева У.Т.')
(1542, 'Степанова Х.Р.', 'Соколова Е.У.')
(1544, 'Лебедев Ч.Ж.', 'Александров Х.В.')
(1545, 'Алексеева В.Ш.', 'Богданова Б.В.')
(1546, 'Егоров Л.Б.', 'Никитина Ч.Ф.')
(1547, 'Николаева Ц.Ф.', 'Попов С.А.')
(1548, 'Васильева К.И.', 'Кузнецов Д.С.')
(1549, 'Лебедев Ч.Ж.', 'Егоров З.И.')
(1550, 'Егорова Я.У.', 'Лебедев П.У.')
(1551, 'Егорова Я.У.', 'Алексеева С.Ю.')
(1552, 'Яковлев Ю.А.', 'Яковлев Е.Д.')
(1553, 'Соловьёв Ц.П.', 'Александров А.К.')
(1554, 'Павлов Ю.Ю.', 'Соколов З.Ю.')
(1555, 'Яковлев Щ.Р.', 'Михайлова Э.С.')
(1557, 'Алексеева В.Ш.', 'Волкова Ф.Ш.')
(1558, 'Алексеева В.Ш.', 'Васильев Н.Ю.')
(1559, 'Степанова Д.К.', 'Волкова К.Ж.')
(1562, 'Григорьева Б.С.', 'Дмитриева Ф.Ш.')
(1563, 'Егоров Л.Б.', 'Николаева Д.В.')
(1564, 'Александрова П.П.', 'Смирнов Т.Т.')
(1565, 'Егорова Я.У.', 'Лебедев П.Д.')
(1566, 'Григорьева Б.С.', 'Васильев Е.З.')
(1567, 'Николаева Щ.Э.', 'Александрова Ю.Б.')
(1569, 'Егоров Л.Б.', 'Богданов У.М.')
(1570, 'Александрова П.П.', 'Лебедев П.У.')
(1571, 'Соловьёв Ц.П.', 'Иванова Л.Э.')
(1572, 'Егорова Я.У.', 'Васильев Е.У.')
(1573, 'Степанова Д.К.', 'Александров Э.А.')
(1574, 'Лебедев Ч.Ж.', 'Николаев Л.И.')
(1575, 'Николаева Ц.Ф.', 'Александров Ц.А.')
(1576, 'Николаева Ц.Ф.', 'Смирнов С.Щ.')
(1577, 'Соловьёв Ц.П.', 'Егоров Д.Е.')
(1578, 'Егорова Я.У.', 'Лебедев Х.Е.')
(1579, 'Алексеева В.Ш.', 'Степанова Э.Р.')
(1580, 'Михайлова Р.А.', 'Яковлев Н.К.')
(1581, 'Александров Щ.Ю.', 'Алексеева К.Ч.')
(1582, 'Яковлев Щ.Р.', 'Лебедев П.Д.')
(1583, 'Александров Щ.Ю.', 'Степанова Э.Р.')
(1584, 'Александров Щ.Ю.', 'Иванов В.Р.')
(1585, 'Васильева К.И.', 'Смирнов З.Ц.')
(1587, 'Соловьёв Ц.П.', 'Яковлева Л.П.')
(1589, 'Лебедев Ч.Ж.', 'Егорова Т.Ф.')
(1590, 'Михайлова Р.А.', 'Фёдоров Щ.Б.')
(1591, 'Степанова Д.К.', 'Алексеева К.Ч.')
(1592, 'Яковлев Щ.Р.', 'Николаев Т.Б.')
(1593, 'Павлов Ю.Ю.', 'Соколова Ч.Б.')
(1594, 'Яковлев Щ.Р.', 'Соколов У.Ф.')
(1595, 'Семёнова Ч.Э.', 'Фёдоров Щ.Б.')
(1596, 'Яковлев Щ.Р.', 'Богданова И.Ж.')
(1597, 'Степанова Х.Р.', 'Яковлева Л.П.')
(1600, 'Алексеева В.Ш.', 'Яковлев Б.Р.')
(1601, 'Яковлев Ю.А.', 'Григорьева З.В.')
(1602, 'Николаева Ц.Ф.', 'Дмитриева Л.Ч.')
(1603, 'Григорьева Б.С.', 'Александров Э.А.')
(1604, 'Васильева К.И.', 'Соколова Ф.Х.')
(1605, 'Яковлев Ю.А.', 'Смирнов С.Щ.')
(1606, 'Николаева Ц.Ф.', 'Соколова Ф.Х.')
(1607, 'Николаева Ц.Ф.', 'Васильев Н.Ю.')
(1608, 'Николаева Ц.Ф.', 'Николаева Р.Ц.')
(1609, 'Дмитриев Л.В.', 'Григорьева З.В.')
(1610, 'Павлов Ю.Ю.', 'Смирнов А.Я.')
(1611, 'Алексеев Х.В.', 'Николаева Д.В.')
(1613, 'Егоров Л.Б.', 'Богданова И.Ж.')
(1614, 'Александрова П.П.', 'Степанова Г.И.')
(1615, 'Михайлова Р.А.', 'Семёнов У.А.')
(1616, 'Алексеев Х.В.', 'Смирнов З.Ц.')
(1617, 'Семёнова Ч.Э.', 'Павлов Я.Т.')
(1618, 'Лебедев Ч.Ж.', 'Иванов В.Р.')
(1619, 'Яковлев Ю.А.', 'Андреева Э.П.')
(1620, 'Михайлова Р.А.', 'Петрова З.В.')
(1621, 'Павлов Ю.Ю.', 'Кузнецова Щ.К.')
(1622, 'Соловьёв Ц.П.', 'Кузнецов Т.Д.')
(1623, 'Дмитриев Л.В.', 'Фёдоров Щ.Б.')
(1624, 'Александров Щ.Ю.', 'Лебедев Ю.Н.')
(1626, 'Степанова Д.К.', 'Кузнецова И.Т.')
(1627, 'Михайлова Р.А.', 'Смирнов О.Я.')
(1628, 'Степанова Х.Р.', 'Лебедев Х.Е.')
(1629, 'Лебедев Ч.Ж.', 'Лебедев Ю.Н.')
(1631, 'Александрова П.П.', 'Александров Ц.А.')
(1632, 'Павлов Ю.Ю.', 'Михайлова Е.Б.')
(1633, 'Николаева Ц.Ф.', 'Волкова Ф.Ш.')
(1634, 'Николаева Ц.Ф.', 'Егорова Т.Ф.')
(1635, 'Павлов Ю.Ю.', 'Семёнов У.А.')
(1636, 'Дмитриев Л.В.', 'Богданов У.М.')
(1637, 'Яковлев Ю.А.', 'Яковлев Н.К.')
(1638, 'Александров Щ.Ю.', 'Степанова Э.Р.')
(1639, 'Степанова Х.Р.', 'Егорова Т.Ф.')
(1641, 'Яковлев Щ.Р.', 'Кузнецова Щ.К.')
(1642, 'Степанова Д.К.', 'Петрова Ч.З.')
(1643, 'Егорова Я.У.', 'Семёнова Ш.И.')
(1644, 'Александров Щ.Ю.', 'Смирнова Ю.Ч.')
(1645, 'Соловьёв Ц.П.', 'Григорьева Я.Г.')
(1647, 'Степанова Д.К.', 'Григорьев Л.Ж.')
(1648, 'Александров Щ.Ю.', 'Богданов У.М.')
(1649, 'Николаева Ц.Ф.', 'Егоров З.И.')
(1650, 'Васильева К.И.', 'Яковлева Л.П.')
(1651, 'Семёнова Ч.Э.', 'Васильев Е.З.')
(1652, 'Яковлев Щ.Р.', 'Соколов У.Ф.')
(1653, 'Григорьева Б.С.', 'Егоров Д.Е.')
(1654, 'Николаева Ц.Ф.', 'Степанов Л.З.')
(1655, 'Степанова Х.Р.', 'Никитина Н.К.')
(1657, 'Александров Щ.Ю.', 'Соколов Р.Ш.')
(1658, 'Николаева Ц.Ф.', 'Григорьева Я.Г.')
(1660, 'Егоров Л.Б.', 'Андреев Ж.С.')
(1661, 'Степанова Х.Р.', 'Степанова Е.Ж.')
(1663, 'Егоров Л.Б.', 'Павлова Ж.Ж.')
(1665, 'Александрова П.П.', 'Соколов А.Д.')
(1666, 'Григорьева Б.С.', 'Яковлев Б.Р.')
(1667, 'Лебедев Ч.Ж.', 'Яковлев Н.К.')
(1668, 'Яковлев Ю.А.', 'Богданов У.М.')
(1669, 'Васильева К.И.', 'Павлов Д.Х.')
(1670, 'Александрова П.П.', 'Яковлев Э.М.')
(1671, 'Алексеев Х.В.', 'Степанова Е.Ж.')
(1672, 'Васильева К.И.', 'Николаева Р.Ц.')
(1673, 'Яковлев Ю.А.', 'Петрова З.В.')
(1676, 'Семёнова Ч.Э.', 'Васильев Н.Ю.')
(1677, 'Александров Щ.Ю.', 'Андреев Ж.С.')
(1679, 'Николаева Ц.Ф.', 'Соколов З.Ю.')
(1680, 'Николаева Щ.Э.', 'Кузнецова П.Я.')
(1682, 'Лебедев Ч.Ж.', 'Егоров Д.Е.')
(1683, 'Григорьева Б.С.', 'Петрова З.В.')
(1684, 'Степанова Д.К.', 'Дмитриев Щ.В.')
(1685, 'Дмитриев Л.В.', 'Васильев Е.З.')
(1686, 'Егорова Я.У.', 'Егоров Д.Е.')
(1687, 'Николаева Ц.Ф.', 'Попов С.А.')
(1688, 'Степанова Д.К.', 'Михайлова Э.С.')
(1689, 'Егоров Л.Б.', 'Иванов В.Р.')
(1690, 'Александров Щ.Ю.', 'Григорьева Э.Ж.')
(1692, 'Егоров Л.Б.', 'Егоров З.И.')
(1693, 'Лебедев Ч.Ж.', 'Андреева Ц.В.')
(1694, 'Павлов Ю.Ю.', 'Богданова И.Ж.')
(1695, 'Васильева К.И.', 'Смирнов С.Щ.')
(1696, 'Алексеева В.Ш.', 'Смирнова Ю.Ч.')
(1697, 'Николаева Ц.Ф.', 'Кузнецов Т.Д.')
(1698, 'Егоров Л.Б.', 'Алексеева К.Ч.')
(1699, 'Александрова П.П.', 'Степанова Э.Р.')
(1700, 'Григорьева Б.С.', 'Петрова Ч.З.')
(1701, 'Дмитриев Л.В.', 'Соколова Е.У.')
(1702, 'Григорьева Б.С.', 'Фёдоров Щ.Б.')
(1703, 'Лебедев Ч.Ж.', 'Иванова Л.Э.')
(1705, 'Яковлев Ю.А.', 'Григорьева У.Т.')
(1706, 'Лебедев Ч.Ж.', 'Лебедев Ю.Н.')
(1707, 'Николаева Ц.Ф.', 'Лебедева У.Л.')
(1708, 'Николаева Ц.Ф.', 'Николаев Т.Б.')
(1709, 'Алексеева В.Ш.', 'Николаев Л.И.')
(1710, 'Семёнова Ч.Э.', 'Александров У.Х.')
(1711, 'Яковлев Щ.Р.', 'Никитина Н.К.')
(1712, 'Лебедев Ч.Ж.', 'Семёнов У.А.')
(1713, 'Алексеева В.Ш.', 'Павлов Я.Т.')
(1714, 'Егоров Л.Б.', 'Волкова К.Ж.')
(1716, 'Соловьёв Ц.П.', 'Соколова Е.У.')
(1717, 'Александров Щ.Ю.', 'Богданов У.М.')
(1718, 'Алексеева В.Ш.', 'Волкова Ф.Ш.')
(1719, 'Михайлова Р.А.', 'Петрова З.В.')
(1720, 'Егорова Я.У.', 'Алексеева Д.З.')
(1721, 'Васильева К.И.', 'Григорьев Л.Ж.')
(1722, 'Павлов Ю.Ю.', 'Егоров З.И.')
(1723, 'Семёнова Ч.Э.', 'Степанов Ж.Я.')
(1724, 'Лебедев Ч.Ж.', 'Григорьева З.В.')
(1725, 'Степанова Х.Р.', 'Григорьева Э.Ж.')
(1726, 'Павлов Ю.Ю.', 'Лебедев Х.Е.')
(1727, 'Алексеев Х.В.', 'Соколов Р.Ш.')
